Name,Reviews Count,Followers,Rating,Review Text
Abuzar Jorden Khan,0 reviews,2 Followers,5,"i would like to give a 5 star for the service and food ,thank you Vikas Kamat ji for serving me baked pav bhaji
iced americano ,your service was great and the food was just awesome ,my friend was super impressed by the food and service"
Yug Verma,0 reviews,8 Followers,5,"serving cup not good. the coffee spilled while drinking. at that price point, a better cup is expected."
Naishar Shah,0 reviews,0 Followers,5,"Finally a cafe where you get perfect coffee , service and food as well.loved the dosa , pasta and iddli. Thanks ab ❤️"
Esha Kori,0 reviews,0 Followers,5,An amazing place to just unwind.
Rupal Vyas,0 reviews,25 Followers,5,You won’t find a coffee range like this place and the overall experience has been the most unique. They serve bana chips for you to munch on while you wait for your coffee. The most unique has to be that they bring a sample of your order for you to customise it future if needed. Can’t get enough of it
Shreyas Sanil,0 reviews,44 Followers,5,"Amazing coffee, bakery items and even better ambience. We had the pleasure of being served by AB, and going ahead with his suggestions honestly took the experience to another level. Definitely my new spot for the weekends"
Haniz,0 reviews,0 Followers,5,"It is a place that feels like home,
Can’t recall the no. Of times i had coffee here ,
Best place to come in eve"
Nitin Agarwal,0 reviews,0 Followers,5,"IMO, they make & serve one of the best filter coffee & many other variants. i prefer Ettarra coffees over other standard chains"
Jams Sparrow,0 reviews,2 Followers,5,Great coffee and great packaging
Kanishka Sikri,0 reviews,1 Followers,5,
Aashit Garodia,0 reviews,0 Followers,5,"Had our life's worst experience here,
(you can find the video here: https://tinyurl.com/4mwfaybs)

we had ordered Veg Soya Keema Pav while confirming it's a vegetarian dish, infact at the very start of our order I had informed we're pure vegetarians. The dish came, my friend took a bite and suspected it to be non veg so he immediately asked the staff to check if it is non veg, the staff went inside, checked the system & confirmed again it is vegetarian. We ate the dish, after which my friend once again asked a different staff if it was a vegetarian dish, to our shock he showed us his tablet which showed it was a non veg dish. We literally couldn't process what had just happenend. Me & my...read more"
Prashant Pallath,0 reviews,173 Followers,5,always excellent coffee.
Snehal,0 reviews,0 Followers,5,"IN LOVE WITH THIS BRAND, CUTEST COFFEESHOP IN BOMBAY"
Dilip Panjabi,0 reviews,0 Followers,5,
Mihir Moharil,0 reviews,1 Followers,5,"Ettarra Coffee House is a beautiful homage to the quintessential Indian coffee drink - the filter kaapi (and so much more). The ambience is great, the staff is friendly and the menu is diverse, where there is something for everyone. Being open 24/7 makes it even better."
Sheeju Mathews,0 reviews,0 Followers,5,it was awesome quality and also the complimentary bana chips was icing on the cake
Barkha Kansara,0 reviews,0 Followers,5,"Perfect place for coffee lovers .. I always love the ambiance,staff and coffee"
Aniket Sritava,0 reviews,7 Followers,5,"dope coffee, great ambience, Asif Shaikh was the best person in the staff who recommend great coffee!!"
Manan,0 reviews,0 Followers,5,Asif was very courteous and helpful. He made sure everything was as per our convenience and liking.
Pranave Nanda,0 reviews,412 Followers,5,"A good place to hangout in Juhu for a beverage or two. Although the filter coffee could be much better, the hot chocolate and every other drink are just great!

The complimentary banana chips they serve are just ♥️"
Shivani,0 reviews,93 Followers,5,"Ordered an americano, which was pretty good. They also gave me a box of banana chips ( v good quality ) complimentary, which was really sweet of them even tho my bill after discount was just around ₹140."
Kalavati Kotian,0 reviews,0 Followers,5,Very refreshing experience in all weather friendly place and staff ever ready to assist and your needs
Ash Punja,0 reviews,0 Followers,5,Variety of coffee is excellent and great service with a smile 😊
Vinod,0 reviews,0 Followers,5,Awesome 👍
Shlisha Devadiga,0 reviews,68 Followers,5,The food here is absolutely delicious! Every dish we tried was bursting with flavor and cooked to perfection.
Chandra Vasant,0 reviews,0 Followers,5,❤️Best place to enjoy Filter coffee❤️
Jenil Shah,0 reviews,2 Followers,5,Best South Indian Filter Coffee I've had. Been to ettarra in person thrice and had tried different kinds of coffee each time. Never disappointed! I hope this stays the same. Will continue visiting ettarra and try the entire menu.
Arjun,0 reviews,3 Followers,5,"fav cafe!!! Asif my g, thank you!"
Pratik,0 reviews,115 Followers,5,"One of the best coffee places to enjoy. Day or night, this place is best to chill and enjoy good coffee or food."
Zenith,0 reviews,0 Followers,5,Asif shaikh made the perfect coffee. Order from him.
Malaika Mirchandani,0 reviews,1 Followers,5,I have ordered this before and it was so bad today it was very watery and I was not able to have it as it was just icy no taste. Pathetic. For the sake of the cafés reputation I’m requesting a refund.
Sparsh Khandelwal,0 reviews,0 Followers,5,Asif Sheikh is a very humble and cooperative server
Rishabh Rajpurohit,0 reviews,0 Followers,5,Great service by Asif shaikh
Khilee,0 reviews,1 Followers,5,I have been here numerous times and Asif has always been of great customer service. He has always gone above and beyond to ensure our order is perfect and the way we like. The South Indian frappe is a must have and the coffee always tastes premium. Make sure to enjoy the free banana chips ;)
Rachna,0 reviews,0 Followers,5,love the food coffee sevice cutlery
Tanish,0 reviews,1 Followers,3,"Was accompanied by Mr.Asif sheik, great service amazing cafe mocha"
Manuja,0 reviews,3 Followers,3,Free refill of chips was the best part. Asif Sheikh helped us with great service.
Khushboo Ratnani,0 reviews,2 Followers,3,"Many stories with the place,,,,, it has this unexplained vibe which attracts me everytime and to be specific, I have got all my special friends to visit her"
Renu Joshi,0 reviews,1 Followers,3,You forgot to send sugar with coffee/the rest of your coffee is good
Sharmila,0 reviews,1 Followers,3,The filter coffee was brilliant and so were snacks. We had the drizzled paparoti and Nutella Berliner which were lip smacking good. They serve complimentary banana chips which were one of the best I have had in a while. Asif Sheikh- our server was very courteous.
Archis,0 reviews,0 Followers,5,"One of the best places to go to, for a vibe, indie music, and some of the most amazing coffees. If you do come here do try the tarts."
Akash Negandhi,0 reviews,11 Followers,5,Enjoyed the whole experience! Special mention to Asif for catering us
Puneet,0 reviews,0 Followers,5,great service by ab
Jenil,0 reviews,0 Followers,5,"Food is amazing also people are kind , has a friendly environment"
Purvi Tibrewal,0 reviews,0 Followers,5,"Fantastic experience, I have been visiting since the last two years. Love the hazelnut frappuccino. And of course, the banana chips here.. my favourite go to place"
Priyank Chaudhary,0 reviews,75 Followers,4,"Thank you AB for the amazing service and suggestions, you have always have been a wonderful host here !!!"
Bhavika Moorjani,0 reviews,1 Followers,4,"Excellent Coffee shop,loved the service by Ab... the Staff is very humble
Coffee ☕ is outstanding
baked Vada pav is very good
the best part is the chips which they serve with Coffee
highly recommend this place for all Coffee lovers"
Devansh Kanungo,0 reviews,1 Followers,4,
Vishal,0 reviews,0 Followers,4,Feedback for the store. : The Vada pav is good but the packaging is flawed. The steam from the Vada pav makes the pav soggy by the time it reaches u. So the packaging needs small holes to let the steam out similar to what domino’s pizza boxes have.
Vedika Jain,0 reviews,0 Followers,4,
Disha Chellani,0 reviews,0 Followers,5,
Payal Hirani,0 reviews,46 Followers,5,superb coffee...great staff...they give u taste which again is a great idea ...love their papa roti must try
Hiten Rajpurohit,0 reviews,0 Followers,5,thank you for the chips
Nayaan N Kedia,0 reviews,0 Followers,5,Visited place seeing the reviews with lot of excitement but came to my surprise that they do not have proper seating arrangement inside. it seems they only have 2 tables inside and when asked why they were impolite in saying we only have outside seating in the noise. I am sure the food would be delicious but sadly i couldn't get that chance of rather the experience wasn't friendly hence 0.
Gaurav Lalwani,0 reviews,0 Followers,5,"The burliner was amazing and kema pav was very delicious
And specially the service was very good by av"
Bobby Bhaiya,0 reviews,0 Followers,5,"Classy, decent and music vibe is excellent. Special mention , a smiling Allah Baksh . Must visit for variety of delicacies. Juhu in the backdrop."
Bimal Mehta,0 reviews,0 Followers,5,Excellent coffee lovely ambience n friendly staff . It’s a great place to chill n enjoy ur coffee.
Rahul Dasgupta,0 reviews,304 Followers,5,"Placed in the lobby of Juhu Residency hotel, Ettarra serves excellent coffee. We had the flat white, and the filter coffee, and both were simply amazing. The banana chips are a nice touch. The servers were very nice and helpful."
Rina Guha,0 reviews,1 Followers,5,
Vaishali Morzaria,0 reviews,3 Followers,5,"Loved their frappe and even hot chocolate!
And yes - the vadapav! :)"
Shubham Chanani,0 reviews,0 Followers,5,"So we were having coffee and some snacks at night around 1 and one of the staff called dhruv came and took away our chips while we were eating, without asking us. This behaviour is not acceptable i even told the manager that time but no action has been taken since , ettara used to be my go to place for coffee at night but since the staff has been changed it has become terrible. Please get back the old staff which used to be at night. Before the staff change it was a very nice place to hang out at night."
Rina Guha,0 reviews,1 Followers,5,
Shantanu Mishra,0 reviews,0 Followers,5,Great food and service. and AB rocks
Khushi Khandelwal,0 reviews,0 Followers,5,Great service provided by staff and manager AB
Mihika,0 reviews,0 Followers,5,"Love this place, the staff, AB, Akash are always welcoming"
Teena Shah,0 reviews,17 Followers,5,"One of the best coffee place in juhu area, staff is very friendly and polite with smiley face always , make the best classic frappe. Must try ."
Aditi,0 reviews,0 Followers,5,"Nice place to enjoy a cup of coffee, their signature filter coffee and baked pav bhaji is worth to try. Sabeena was great at hosting us and certainly has a most beautiful smile ☺️"
Roopcee,0 reviews,8 Followers,5,
Sidharth Batra,0 reviews,0 Followers,5,"I had a wonderful experience I was amazed by the Berliners and
staff here is very very sweet big shout out to Sabina and Priti they are the best"
Pallavi Singh,0 reviews,1 Followers,5,"amazing staff, lovely environment and what a pleasent way to start our day with delicious hot chocolate made by Jabbar, Priti and sabina...it is a must try.."
Sarah Qureshi,0 reviews,0 Followers,5,The food and vibe was amazing. Sabina was a great host and I loved the coffeee and desserts😍
Deepali Prakash Chhatwani,0 reviews,56 Followers,5,"I love the place and food a lot! Above all, love the staff and team behind it for the treatment of each of their customers. Sakina does a good job and is an asset for the space! Do fab, you guys and keep up the good work!"
Shubham Goyal,0 reviews,0 Followers,5,Asif sheikh service is pretty good and i love this place
Krtin Gupta,0 reviews,2 Followers,5,I like this place Ettarra special the service ambiance people are very good specially AB
Komarashetty.nihal,0 reviews,0 Followers,5,"I was impressed with both the quality of the coffee and the exceptional service provided by the staff(Preeti and Sabina). The coffee had a rich and satisfying flavor, and the staff members were friendly, attentive, and efficient. It created a delightful experience, and I would highly recommend it to fellow coffee enthusiasts."
Praful Mhatre,0 reviews,0 Followers,5,Great hospitality by Sabina & Preeti. Nice coffee.
Preeti Talesara,0 reviews,4 Followers,5,Will become your go to coffee place! Amazing service and a great menu
Pratyush Agrawal,0 reviews,0 Followers,5,very amazing service by asif sheikh loved the feeling and coffee. asif went out of the way and made the experience the best ever.
VEDIT BELADIA,0 reviews,0 Followers,5,"One of the best coffee house in Mumbai, they focus a lot on coffee and their bit size food is amazing, hat’s off to the chef. Even the staff is really friendly."
Josephine Daniel,0 reviews,1 Followers,5,The entire coffee had spilled
Pratham Waghela,0 reviews,1 Followers,5,"Really good portion and very tasty. Khushi was serving us and she did a very good job, very kind and attentive."
Lavanya Nichani,0 reviews,6 Followers,5,"This place is a must visit. Amazing staff, delicious coffee and a great ambience!
Sabina, Aftab and Dhruv made our coffee and served us, they had such a positive vibe and were extremely kind!"
Riya Khera,0 reviews,0 Followers,4,"Had a really great time , amazing coffee by Sabina , Aftab and Dhruv"
Arman Gupta,0 reviews,1 Followers,4,Loved the place and the subtle vibes that it provides. Had come here completely confused on which coffee should I try and was assisted by Khushi who works here to try their signature hot coffee and it was totally worth the price.
Sara M,0 reviews,0 Followers,4,"The coffee and service were fantastic, as were Berliners suggested by our friendly and helpful server, Sabina. We will definitely be returning. :)"
Saumyaa Jaju,0 reviews,0 Followers,4,The packaging for chips said Salted but the chips inside were Spicy.
Devansh Kothari,0 reviews,12 Followers,4,Very good filter coffee joint
Zoya Kazi,0 reviews,4 Followers,5,"The service was really good. Thanks to Sabina, Lakhi and Dhruv for recommending good coffee and snacks."
Rani Gourkhede,0 reviews,0 Followers,5,miss Sabina was so lively in hospitality and we particularly like the taster they provided before bringing a full drink.
Ajit,0 reviews,2 Followers,5,"The experience was really great and Specially Sabina(great Tamil speaker), Jabbar, the service and the way they explained the taste of different coffee was great. Special thanks to Asif and Lucky."
Chandni Dudeja,0 reviews,123 Followers,5,"Lovely lil cafe in Juhu, warm hospitality and good coffee"
Pranali Oswal,0 reviews,0 Followers,5,"Loved the experience
The staff was extremely sweet, was served by sabina.
Looking forward to many more visits!"
Kc,0 reviews,2 Followers,5,
Uzmaa,0 reviews,61 Followers,5,
Amrita,0 reviews,0 Followers,5,Delivered wrong order
Sachi Shah,0 reviews,4 Followers,5,I didn’t receive exactly what I ordered
Jugal Parikh,0 reviews,0 Followers,5,Asif shaikh is on point and makes amazing coffee worth a visit
Diya Patel,0 reviews,0 Followers,5,"Asif Shaikh makes a MEAN coffee! If you wanna try something new, try a Vietnamese frappe with a hint of salt. It changes the GAME!"
Soumili Banerjee,0 reviews,67 Followers,5,"Absolutely lovee this place. Good coffee n affordable. Best papaparoti 🤍 n the sweetest staff. Special shoutout to Asif for always smiling n remembering our coffee preference. If u r having a bad day, this place can bring a smile."
Bhumish Gulati,0 reviews,0 Followers,5,"Asif sheikh
Very good service and a very humble man"
Uzmaa,0 reviews,61 Followers,5,
Uzmaa,0 reviews,61 Followers,5,
Aadil Rahiman,0 reviews,0 Followers,5,Asif was very helpful
Diya,0 reviews,0 Followers,5,great and warm service! amazing coffee👍
Megha,0 reviews,67 Followers,5,"Amazing Coffee !
Loved the ambience ♥️

Asif Shaikh was our attendant"
Aditya,0 reviews,1 Followers,5,"I come here every night.

Asif Sheikh knows how to make a great hot chocolate!"
Krish Jain,0 reviews,0 Followers,5,"The coffee is amazing and the service is amazing, the server was Asif and was really polite"
Neha,0 reviews,114 Followers,5,"service - was excellent they customized to our liking but coffee we had was ok.
ambience- sitting is not too pleasant. seems like the hotel reception staff is sitting with you. they should change arrangements. Other outside guests coming for rooms/hotel inquiry are also next to you.
coffee- maybe our choice was not right - South Indian filter coffee frappe was highly recommended by staff. it was sweet, thick, creamy but artificial creaminess type with thickner Or emulsifier. made with ready frappe mix, didn't enjoy the texture n it was too heavy."
Sapna Bhattacharya,0 reviews,0 Followers,5,"A quaint place in the premises of Juhu Residency, this place surprised me. Asif Shaikh gave us impeccable service. He took care the coffee was as we like to have it. You are served complimentary banana chips the moment you seat yourself. My suggestion - serve your coffee with plant based milk also. Indoor seating is limited but there is ample tables on the curbside. A cafe one will love to go back to."
Hoshedar,0 reviews,4 Followers,5,"Not only was the coffee excellent, the service was excellent too. there's a young lady and a man at the counter, who were both extremely pleasant, heard my kid just mention he's hungry, and gave some complimentary banana wafers. That's next level customer care."
Sheamak,0 reviews,40 Followers,5,Had an iced latte and a filter coffee with some savouries which was fresh and tasty...definitely shall visit again. Recomendations by Sabeena what to order and courtesy by other staff was helpful.
Aditi Karandikar,0 reviews,1 Followers,5,It was supposed to be a vietnamese coffee and did not taste like one at all. Tasted like normal cold coffee with vanilla icecream instead of the condensed milk!
Nilesh,0 reviews,0 Followers,5,Very cold and stale … also very small size…. Give me refund
Sonia,0 reviews,0 Followers,5,"The signature cold coffee is so different and delicious. Sabina was absolutely the nicest staffer I've come across and got all our requirements (no sugar, less sugar) just on point!"
Neeta Merchant,0 reviews,12 Followers,1,Asif Sheik was great ...my coffee was perfect !!!
Bhavya,0 reviews,0 Followers,1,
Manali Vora,0 reviews,5 Followers,1,"One of the best 24x7 open places in Mumbai. The food is brilliant. It's vegan friendly, they serve delicious coffees - they can make them sugarfree, vegan, what you may. They also offer tasters before serving the full beverage so that you can modify it to your taste. The service is super nice too."
Ali Dadarkar,0 reviews,52 Followers,1,Took my order and didn’t deliver my coffee
Aditya Poojary,0 reviews,33 Followers,1,The baked vada pav and calzone were refrigerator cold. The boxes they were sent in felt like they were directly removed from the refrigerator and sent. This also means they werent freshly prepared. this is unacceptable. These guys were so lazy they coudnt even warm the food in a microwave and send it.
Aditya Poojary,0 reviews,33 Followers,5,
Raj,0 reviews,22 Followers,5,"Iv visited ettara 3-4 times and the coffee there is amazing. We tried almond frappe, madagaskar chocolate frappe, kappucino. Its really really good. Staff is very courteous and make you taste the coffee before serving.
Must visit if you are a coffee lover"
Milan,0 reviews,0 Followers,5,"""Sameena at Ttarra was a delight! Her kindness and great service made our visit special. We'll definitely be back for both the coffee and her friendly hospitality."""
Suraj R,0 reviews,1 Followers,5,Sabina was extremely sweet and very courteous
Rohini Singh,0 reviews,36 Followers,5,"Great food, coffee and service!

Sabina helped us choose our beverages and provided great inputs. She was also very accommodating since we had a toddler with us and provided special assistance to ensure we were comfortable!"
Siddharth,0 reviews,211 Followers,5,Great service by Asif and Sonalika. Always been a pleasure here at Etarra.
Poonam Gianani,0 reviews,14 Followers,5,"We were attended by Sabina, and she was really really sweet🥰She gave us spicy and salted banana chips to have with the coffee as complimentary. Also, she gave us tasters for our drinks in case we want to make any modification.
I loved how they have a curated playlist on their coaster, you can scan the barcode and listen to some soothing music which really goes with the vibe of the cozy cafe.
Great service and good really good coffee.
I had the South Indian Frappe and it was yum✨"
Tanyaarora1216,0 reviews,1 Followers,5,The coffee ordered was too good . Sabina made sure that it’s made as per our taste and was very courteous.
Haripriya Jalan,0 reviews,0 Followers,5,
Haripriya Jalan,0 reviews,0 Followers,5,
Sharmishtha Ranade,0 reviews,2 Followers,4,"amazing hospitality and service by Sabina, Asif, Kundan, Preeti and Sakshi. Ask the Barista for their recommendations and what they serve you is delicious! Have already been here 4 times and looking forward to more!"
Haripriya Jalan,0 reviews,0 Followers,4,
Tanushkaa Nagpal,0 reviews,0 Followers,4,"The staff was really really sweet!!! A massive thank you to Sabina, Sakshi, Kundan, Asif and Preeti for their hospitality :)
One of my favourite gesture was when I got to taste my coffee before they served it to me.
An excellent experience and highly recommended 🫶🏻"
Vinesh Vajani,0 reviews,101 Followers,4,I highly recommend this place...it's a very small seating place but the service was top notch. The person who served us was Sabina and she was very friendly and made amazing Coffee
Chintan Patwa,0 reviews,32 Followers,4,Great coffee. Good ambiance with prompt service. Sabina was fantastic with the service and coffee
Pooja Lodha,0 reviews,1 Followers,5,Great service by Sabina!!
Radhika Nadkarni Dalvi,0 reviews,93 Followers,5,Thankyou Sakshi for the delightful experience and amazing cold coffee.... 👌🏻❤️
Novia Vaz Nair,0 reviews,1 Followers,5,"loved the cafe vibe , cold coffees, chocolate cookies. Our server (sakshi) had a very warm & welcoming vibe."
Sandeep Roy,0 reviews,49 Followers,5,"Iced Latte
Excellent coffee as always.
Writing Reviews - Single dish order names must be mentioned as Zomato does Not include them by default 😔
Packaging was also good this time, otherwise the cup foil peel-off can bend cup out of shape and spill contents as glue is very strong.
Good Stuff!"
Dashang,0 reviews,3 Followers,5,"Visited this place on a Saturday night. Amazing food, really good coffee to sip on and the vibe of the place is 👍🏻"
Hiba Sekkeh,0 reviews,28 Followers,5,"Visited the place after seeing so many good reviews. While the coffee is good and the range of bakery items interesting, there is absolutely no proper provision to sit.
The 2 indoor tables are literally in the reception area of the Hotel where Hotel residents keep coming and going for their keys, check in etc.
The outdoor seating is on the footpath of the Hotel! With an extended shade it’s made to look like an outdoor area but you will have passers by walking next to your table."
Harsh Raikwar,0 reviews,0 Followers,5,"good quality coffee,
well assisted by Sakshi and Asif.
must visit"
Varun Parmar,0 reviews,29 Followers,5,"Unpaid review .. follow for more authentic recommendations.

Overall 4/5

Went here on a Sunday afternoon"
Tanvi Chheda,0 reviews,120 Followers,5,Great coffee! Great service. We were served by Sabina.
Pushpak B,0 reviews,0 Followers,5,
Uzmaa,0 reviews,61 Followers,5,
Pooja Jain,0 reviews,16 Followers,5,"The coffee is to die for .. and special kudos to Sabina. She is always cheerful, patient and takes extra care to ensure u get your perfect coffee. My coffee is usually not the OTC types and is usually customised and each time she has made it perfectly .. snd she is super honest .. if you forget something she will ensure that it is kept safe ….thank you Sabina … keep up the good work 😊"
Sumit Pawar,0 reviews,32 Followers,5,This place is part of Juhu Residency Boutique Hotel. It has seating inside and outside. Cute and sweet coffee place. I had hot chocolate and it was good. It’s bit expensive as compared to service. Overall good experience.
Uzmaa,0 reviews,61 Followers,5,
Mithila Menezes,0 reviews,63 Followers,5,"Thank you Sabina for your amazing recommendations! Loved the South Indian Filter coffee frappe and Nariyal Irish Cream frappe recommended by her.

Service is amazing, with fried banana chips and water bottles complimentary along with every order. Makes you feel right at home.

Hope the Malnad Tonic is back in stock soon, till then, a regular customer!"
Ketan Shah,0 reviews,2 Followers,5,received the cappuccino without sugar !?
Nachiket Huilgol,0 reviews,93 Followers,5,
Aryan Agarwal,0 reviews,3 Followers,5,A perfect coffee house with amazing coffee and a new concept!!
Pratik Bijlani,0 reviews,16 Followers,5,"Ordering my morning breakfast from here was the best decision I have made in a while. The baked vada pav is ingenious, all the goodness of a vada pav in a bun form. Delicious and surprisingly filling. The berliner was really tasty filled with goey creamy goodness,but I'd order at least 3 of these next time to make up for the size, it's a bit small. And thank you for the banana chips, they added finely with my overall experience, thank you for making my morning such a pleasure."
Maheshseth293,0 reviews,0 Followers,5,Ettara is one of the finest aromatic coffee in Mumbai.. Specially made by Ms. Sabeena she has the right and perfect knowledge of the taste you want...
Sudhir Patkar,0 reviews,21 Followers,1,Excellent experience at Ettarra The coffee was awesome and the service experience was totally outstanding with Sabina around she gave us an amazing service and made us feel totally special kudos to her !!!
Jasdeep Singh,0 reviews,143 Followers,1,"Brilliant food, brilliant cookies, awesome madagascar choco coffee.
Big ups to sabina for being so wholesome and vibrant while serving."
Rishikesh Singh Kalsi,0 reviews,0 Followers,1,"Ettarra is pure love! It’s comfort and warmth wrapped in a cup of coffee.

Sabina blends her love with that amazing smile in every cup she serves. It just makes ettarra feel more like home than just a cafe! ❤️❤️❤️"
Shivani Thakare,0 reviews,4 Followers,1,Visited here for a quick coffee break and the filter coffee was amazing. The staff is very cooperative thanks to Sabina for her amazing service!
Shruti Chaudhari,0 reviews,1 Followers,1,spoiled milk in coffee. spillage issue. half quantity of cup
Damini Rupani,0 reviews,51 Followers,5,"Very nice pleasant place, with wonderful staff, specially Sabina.
Made our Sunday so much sweeter. Will surely keep revisiting for amazing desserts and coffees. ❤️"
Sangeeta Singh,0 reviews,0 Followers,5,
Gaganpreet Aneja,0 reviews,55 Followers,5,"Hopped on to this quaint little place on a cloudy day and were greeted pleasantly by Sabina, who not only serves great coffee but also smiles to dim your dull moment if you’re having one. Loved the baked vada pav she recommended. Would love to visit again!"
Khyati Shah,0 reviews,1 Followers,5,"Finally some real coffee☕️ The place is so cozy and the staff is so warm, generous and courteous. They give you a taster to check if your coffee is right and then serve the coffee. Sabina, especially is ever smiling and makes sure you have your perfect Cuppa!!! And, the yummy banana chips that accompanies your coffee is irresistible. Oh yes, their paparoti freshly baked out of the oven is 10/10❣️"
Deepshikha Jain,0 reviews,53 Followers,5,"it's time to review this beautiful little coffee place, which has become my favourite stop on my way to work. The coffee is great but what is better is the generous staff. you ask for one chip, they will give you a bowl, just to taste. You tell them you like your coffee strong, they will literally add three times more coffee than their usual, just because.
And they will always, always smile. They usually turn a bad morning into a good one just by being generous and kind."
Sneha Suresh,0 reviews,5 Followers,5,"Absolutely loved discovering this quaint little place in the heart of Juhu. To die for filter coffee and banana chips. Thank you Sabina for such wonderful service and company. Loved your playlist, made for the perfect companion in the rains ❤️"
Vidhee Chamaria,0 reviews,8 Followers,5,I love their coffee. They serve banana chips along with it (even that’s tasty)..must try their crinkle cookies. Ms.Sabina is very courteous and serves us with a smile always!
Satinder Kaur,0 reviews,6 Followers,5,"We had wonderful time at Ettarra. Sabina was really polite, attentive and hospitable. This was my first visit based on my friend recommendation. Their filter coffee and banana chips. took me back to lanes of Kerala. Their choclate cookies melts in the mouth. Overall 9.5/10. 0.5 deducted as i strongly believe tips is by choice and not be added in the UPI payment by default. Though the biller definitely offered to cancel tips pay post confrontation, point is why are by default without informing customer by default. Such discussion leaves a bitter taste after a wonderful experience service given by folks Sabina."
Ruchita Dargar,0 reviews,99 Followers,5,We had a lovely time. Sabina and Deepak really helped us throughout. And the coffee there is worth it and value for the price!
Suchita Javadekar,0 reviews,18 Followers,5,one of the few places I loved the filter coffee ..just amazing
Anant Mitra,0 reviews,0 Followers,5,"Sabina helped us pick our coffee and customised its taste to our specific liking. Very professional yet warm and amicable service.
The Spicy Banana Chips is a must try along with the coffees that the cafe offers.

Thank you Sabina for assisting us. We had a lovely experience at Ettarra!"
Yash Bahuguna,0 reviews,0 Followers,5,Loved the fact that they serve their coffees with a side of banana chips.
Hemant Bhandari,0 reviews,9 Followers,5,Sabina was amazing. Helped in sleeping the perfect coffee.
Shraddha Shah,0 reviews,0 Followers,5,very good service. especially Sabina is very thoughtful and hospitable.
Mausam Desai,0 reviews,3 Followers,5,
Swati,0 reviews,5 Followers,4,"We had a lovely time at Ettarra. The service was really nice, and the staff was kind. The coffee was great. It is a must try. Really aesthetic"
H A,0 reviews,98 Followers,4,"Great coffee, better than third wave and Starbucks nearby. Their coffee tasted freshly roasted and smooth.


The waitress suggested we try their papa roti and it was so good we took 2 for take away. Buttery smooth inside with a crisp outer layer made of powdered cinnamon.


I left my cash at home and my International credit card would not work with their machine. Deepak was super kind and insisted that I come back and pay them whenever I can. 5 star service right there.


Cafe dining space is literally inside a hotel lobby. Only two tables."
Samarth Talpade,0 reviews,5 Followers,4,
Krishna,0 reviews,5 Followers,4,Amazing coffee place and amazing service by Safina! Thank you :)
Annette Tennyson,0 reviews,0 Followers,4,the cups in which order was delivered was very feeble. they were bending by the time it got delivered to us and delivery time was 25 mins
Parv Vats,0 reviews,8 Followers,5,
Bala Mehta,0 reviews,0 Followers,5,"Definitely one of the best coffee's I've had.,staff is amazing( forgot my mobile and packet there but they were quick to have spotted it) - brownie points for Sabina who was super sweet and very helpful!!!"
Parth Sampat,0 reviews,521 Followers,5,
Rohan Lavsi,0 reviews,57 Followers,5,
Deepshikha Jain,0 reviews,53 Followers,5,Takeaway: Had the best South Indian Frappe. Almost tastes like coffee ice-cream. Kundan is extremely patient with order requests and Sabina was very prompt too. Thank you guys.
Richa Shah,0 reviews,7 Followers,5,Very peaceful place to chill with great coffee collection. Love the service and great coffee.
Kamlesh Bhambhwani,0 reviews,80 Followers,5,"One of the best cafes to open in juhu , really good coffee and hot chocolate, limited menu but everthing in the cafe Is 5star."
Shiraz,0 reviews,0 Followers,5,The coffee in Mumbai @ Yttarra juhu tata road & you get best hospitality by their team here especially the young lady Sabina….wishing Yttarra & all here All The Very Best Always..
Adish,0 reviews,0 Followers,5,
Photo_reviews,0 reviews,0 Followers,1,"Great place , great coffee!
Love the place
I stay in Juhu , and this is my go-to place !

The ambience is so earthy , love to have my coffee in midst of plants"
Seher K M,0 reviews,76 Followers,5,"Decent food, relaxing ambience. The food is decently priced, nothing is too heavy or oily. Particularly recommend the ""paparoti"". The staff is kind. Our server Sabina was particularly attentive - customised our coffees to our taste preferences."
Hena,0 reviews,1 Followers,5,"We had a fab experience. This place although small, has a very warm vibe. They were gracious enough to accommodate us in the private dining space. Special mention for our server Ms Sabina who gave us top class 5* service. Defo coming back soon for the next round of coffee"
Divya Raisharma,0 reviews,0 Followers,5,
Disha,0 reviews,3 Followers,5,
Prateek,0 reviews,1 Followers,5,Excellent service by Sabina. Loved the coffee. Tried the Vietnamese Frappe and filter coffee. Cafe is small and quaint.
Pinky Shah,0 reviews,0 Followers,5,We visited Ettarra on a lazy Sunday afternoon and it was all worth it.. their filter coffee served with banana crispies was flavourful and authentic. A must visit👍
Tanaz,0 reviews,135 Followers,5,Ettarra is small coffee shop in the lobby of a juhu hotel. They have an elaborate menu of South Indian coffee and espresso based drinks. They also do pour overs and drip coffee. I tried their filter coffee and it was great. Sabina took very good care of us and made the coffee to our liking. I would highly recommend.
Mitthu Mishti,0 reviews,0 Followers,5,"Must try original south indian frappe! Lovely ambience, hygienic and cozy place to spend time with friends and family.. The staff here is very polite, especially Sabina. Banana chips which is authentically good. Close to Juhu beach makes it a perfect spot for some coffee after a beach walk.. gonna visit again!.."
Preethi Prashanth,0 reviews,0 Followers,5,"Sabina was really sweet and kind serving with a good smile makes the service much much better 🤌🏼 best coffee ever 🤌🏼
It’s very. Clean and chick"
